"","x"
"7231",0.99267866748062
"7232",0.723070492214978
"7233",0.252956867452711
"7234",0.83869489788413
"7235",0.371015959237269
"7236",0.935723571390617
"7237",0.593506289340604
"7238",0.635406376341649
"7239",0.539083719005039
"7240",0.461776592188064
"7241",0.38584788534381
"7242",0.400788303092596
"7243",0.558432516828315
"7244",0.497796065145171
"7245",0.155482702259016
"7246",0.245412314115157
"7247",0.0290302803752578
"7248",0.592121198303488
"7249",0.813366944160578
"7250",0.401862757035998
"7251",0.347280905841212
"7252",0.358441871778424
"7253",0.879785464306033
"7254",0.701943680642004
"7255",0.604817912554633
"7256",0.430350964767624
"7257",0.649857563298977
"7258",0.369445469793209
"7259",0.351686638165308
"7260",0.957063723379397
"7261",0.341529337731181
"7262",0.0204362269543288
"7263",0.366194278644184
"7264",0.253744326860087
"7265",0.976693200439571
"7266",0.178160437117755
"7267",0.0962812567836235
"7268",0.420646011952652
"7269",0.0855010495534016
"7270",0.943083185463311
"7271",0.0358915399538086
"7272",0.816825992563101
"7273",0.535917951566669
"7274",0.340943110147721
"7275",0.312157003022747
"7276",0.207953108487671
"7277",0.586653552761607
"7278",0.326416353339409
"7279",0.34039549566845
"7280",0.275161870832684
"7281",0.494348238249682
"7282",0.576140097303188
"7283",0.952640258205713
"7284",0.612489726480506
"7285",0.22610966239961
"7286",0.878264146371445
"7287",0.591123286977614
"7288",0.100748357684739
"7289",0.884923903576841
"7290",0.835195027280008
"7291",0.571275603340603
"7292",0.239997015427444
"7293",0.606908921507082
"7294",0.493549694239708
"7295",0.980988421082519
"7296",0.89427691141172
"7297",0.377976745080235
"7298",0.843091299286243
"7299",0.442547095403778
"7300",0.0236550145931676
"7301",0.601825578355008
"7302",0.267957612094093
"7303",0.520311962663918
"7304",0.9788079255242
"7305",0.409695859287141
"7306",0.993698000159576
"7307",0.251738560941691
"7308",0.446119686011467
"7309",0.227144291122348
"7310",0.416167099551582
"7311",0.601669789024534
"7312",0.46179139043987
"7313",0.905593231751711
"7314",0.919320825686124
"7315",0.0808058472375809
"7316",0.425130436387035
"7317",0.0965006177349284
"7318",0.0487120656397085
"7319",0.788435423770469
"7320",0.0900707971155891
"7321",0.702970496964397
"7322",0.477746580646084
"7323",0.367808416388531
"7324",0.349759643519627
"7325",0.227343611406452
"7326",0.164591723573808
"7327",0.0826228750258838
"7328",0.325934692804397
"7329",0.627423343245384
"7330",0.676830744180754
"7331",0.421155465019235
"7332",0.996769199229845
"7333",0.998645714789004
"7334",0.853056584265748
"7335",0.43408585930797
"7336",0.603151294776974
"7337",0.673791696232223
"7338",0.885504200963104
"7339",0.634009399764425
"7340",0.296081048203943
"7341",0.451729379217602
"7342",0.90057940578449
"7343",0.973730535386729
"7344",0.77193989038685
"7345",0.499767606351869
"7346",0.545200387493753
"7347",0.00256715838547116
"7348",0.579134516734305
"7349",0.0852639022014546
"7350",0.422729463221511
"7351",0.35100339795736
"7352",0.345688705868376
"7353",0.289466197981443
"7354",0.886722251826047
"7355",0.00342156499274963
"7356",0.671263127667875
"7357",0.832827856005683
"7358",0.000687580637323233
"7359",0.100216480696203
"7360",0.562421254076725
"7361",0.5445380806258
"7362",0.638423990364241
"7363",0.510189550508901
"7364",0.20482680724507
"7365",0.419511358707862
"7366",0.599759693694637
"7367",0.358819544547696
"7368",0.407442399718711
"7369",0.23316588786305
"7370",0.489225029830068
"7371",0.602008616324606
"7372",0.63217246309108
"7373",0.82042183503861
"7374",0.505269814675582
"7375",0.946018911076161
"7376",0.955209404499455
"7377",0.648417816193096
"7378",0.289499330717292
"7379",0.272623056321814
"7380",0.557852984523639
"7381",0.435729651297937
"7382",0.370856162890942
"7383",0.409049305742408
"7384",0.276021188304482
"7385",0.975172121854914
"7386",0.653070850546037
"7387",0.42835709603087
"7388",0.200983214308843
"7389",0.451056097177465
"7390",0.280829086253148
"7391",0.468041874631624
"7392",0.636965457082815
"7393",0.837690162291281
"7394",0.242854250561369
"7395",0.387032100787938
"7396",0.647357087617767
"7397",0.244513132772804
"7398",0.571580630146461
"7399",0.473387521558356
"7400",0.517165436352224
"7401",0.955535294796107
"7402",0.302286156491828
"7403",0.390346209769269
"7404",0.589841480091949
"7405",0.383830009436539
"7406",0.599428818493313
"7407",0.599472477503811
"7408",0.53896855955803
"7409",0.391458970411698
"7410",0.796777098056935
"7411",0.956640572726422
"7412",0.605474400518449
"7413",0.3999043470135
"7414",0.240486465079733
"7415",0.722233790983267
"7416",0.818175501485706
"7417",0.76642614064676
"7418",0.028089525253898
"7419",0.703031507913505
"7420",0.379682508212998
"7421",0.564926322110096
"7422",0.758955428159625
"7423",0.734758988657753
"7424",0.500930609059197
"7425",0.627014336124368
"7426",0.398872641712671
"7427",0.467258133064408
"7428",0.213698507981896
"7429",0.19154525121862
"7430",0.139548247021066
"7431",0.20768456438536
"7432",0.488429241603919
"7433",0.230871499456573
"7434",0.334034827621133
"7435",0.999430953923097
"7436",0.910538487223589
"7437",0.55748359540399
"7438",0.147049867779816
"7439",0.361533010001722
"7440",0.310834524809757
"7441",0.680700255361649
"7442",0.00794589101625709
"7443",0.866451536279703
"7444",0.651589587868818
"7445",0.981064123646985
"7446",0.0650018409711632
"7447",0.864835952656887
"7448",0.224373464107156
"7449",0.208379314344714
"7450",0.747875232113611
"7451",0.0180538774485415
"7452",0.455085169080048
"7453",0.218029359168134
"7454",0.511980689389201
"7455",0.0385306988960729
"7456",0.389603626611142
"7457",0.23828318471192
"7458",0.598643202173531
"7459",0.45596285642615
"7460",0.42925620333307
"7461",0.245023358837215
"7462",0.138697085142022
"7463",0.354427152024081
"7464",0.974167050985898
"7465",0.72706181108987
"7466",0.654535580848611
"7467",0.209497034746103
"7468",0.513537095371615
"7469",0.952846942458288
"7470",0.387715391287312
"7471",0.421987207423308
"7472",0.423616952273214
"7473",0.551652749381704
"7474",0.836353156375724
"7475",0.814474726883255
"7476",0.481795908351409
"7477",0.22965711474538
"7478",0.218389823888151
"7479",0.916445104262559
"7480",0.66749267615873
"7481",0.803979814059498
"7482",0.686785429311117
"7483",0.630861015929635
"7484",0.511235498061894
"7485",0.507860260319135
"7486",0.0618452442672743
"7487",0.397929825574209
"7488",0.681848772741592
"7489",0.965353549534993
"7490",0.17744913569164
"7491",0.617683368506496
"7492",0.370316821351084
"7493",0.864746618787939
"7494",0.243396404230075
"7495",0.0908255200649181
"7496",0.774220729910902
"7497",0.98093514430265
"7498",0.655320507989605
"7499",0.815891337139667
"7500",0.804947305126843
"7501",0.997088014733719
"7502",0.450253436721222
"7503",0.303720272820755
"7504",0.740268573522794
"7505",0.897644332097519
"7506",0.693772332236145
"7507",0.636953216243102
"7508",0.125264437842384
"7509",0.740482609170985
"7510",0.518137016391819
"7511",0.744166457449294
"7512",0.427715928325225
"7513",0.696134931181747
"7514",0.30811042504765
"7515",0.443455503825635
"7516",0.418490495865735
"7517",0.878666250063057
"7518",0.186330432311753
"7519",0.157131334332978
"7520",0.493552300546242
"7521",0.175776894587608
"7522",0.381306929156774
"7523",0.995617982411098
"7524",0.868083616421242
"7525",0.649965324318576
"7526",0.216714596032268
"7527",0.650437571043885
"7528",0.77383804895389
"7529",0.952869374296484
"7530",0.929239785743945
"7531",0.232371056105299
"7532",0.155412458642468
"7533",0.523214139239679
"7534",0.23554642780886
"7535",0.694548340565444
"7536",0.470674082181366
"7537",0.640339673164588
"7538",0.0755377711086216
"7539",0.370076377582492
"7540",0.0400511064627357
"7541",0.565260629701177
"7542",0.599121909484308
"7543",0.713323815212386
"7544",0.634139760725963
"7545",0.25284256761654
"7546",0.300432569631518
"7547",0.0138359663673543
"7548",0.83300338099518
"7549",0.0930965532267564
"7550",0.809267156926508
"7551",0.846006321595801
"7552",0.191399911794335
"7553",0.671874380357548
"7554",0.989901629940102
"7555",0.37158648565158
"7556",0.61416753130626
"7557",0.253004761187459
"7558",0.392131682016691
"7559",0.401227547001571
"7560",0.987111615349288
"7561",0.974902238510582
"7562",0.0894444160202174
"7563",0.0187202630441948
"7564",0.28723159443776
"7565",0.542257326783435
"7566",0.0906270212074231
"7567",0.042110843927723
"7568",0.350648242242309
"7569",0.934772582895592
"7570",0.954154736972162
"7571",0.606430795807323
"7572",0.902991165529353
"7573",0.789566530072813
"7574",0.11799061023053
"7575",0.155277336759363
"7576",0.935078928454372
"7577",0.670607154725503
"7578",0.459511053830068
"7579",0.395821814860479
"7580",0.556301132709155
"7581",0.308423334568716
"7582",0.89729543719922
"7583",0.900403414667989
"7584",0.517910552708055
"7585",0.681264796165062
"7586",0.833439248393759
"7587",0.802307801129524
"7588",0.80833240976779
"7589",0.519860289322386
"7590",0.916951026684843
"7591",0.324711030256614
"7592",0.475943231194058
"7593",0.0402918664153786
"7594",0.609405595063431
"7595",0.083505916546103
"7596",0.232394843483663
"7597",0.875466205758919
"7598",0.31054793959005
"7599",0.158385307243212
"7600",0.89680157168042
"7601",0.569965555491492
"7602",0.151136706834594
"7603",0.900207547262742
"7604",0.885518835302118
"7605",0.276300535284279
"7606",0.725191747268613
"7607",0.880641617609007
"7608",0.30303950341189
"7609",0.386447484392723
"7610",0.276593797156316
"7611",0.86952281078711
"7612",0.67360517418446
"7613",0.649400941374358
"7614",0.114714069409337
"7615",0.893877314375115
"7616",0.57438910169025
"7617",0.242649163061537
"7618",0.990436336286955
"7619",0.645251441997996
"7620",0.390217567563746
"7621",0.121152526649597
"7622",0.639124702651426
"7623",0.446434889380306
"7624",0.393459972148898
"7625",0.863847700078582
"7626",0.323967058962025
"7627",0.455391037335952
"7628",0.857575517465247
"7629",0.313014336777225
"7630",0.213114653408638
"7631",0.592129412569571
"7632",0.723896498136971
"7633",0.92420429534842
"7634",0.693612774774086
"7635",0.524971776580346
"7636",0.0921859790139946
"7637",0.862098523338849
"7638",0.446146019160391
"7639",0.287930761194948
"7640",0.784818272166261
"7641",0.570339040102649
"7642",0.280139894427579
"7643",0.704513292131428
"7644",0.274647649393953
"7645",0.361315731487941
"7646",0.0421364981424096
"7647",0.305239185148846
"7648",0.400886428647693
"7649",0.675012767374635
"7650",0.113473601609361
"7651",0.186320835962805
"7652",0.633548645561051
"7653",0.0914538210820054
"7654",0.608090056135768
"7655",0.724404110444266
"7656",0.425543742493565
"7657",0.630449533352922
"7658",0.0941624473833591
"7659",0.588009482222804
"7660",0.32255456142659
"7661",0.42288755710997
"7662",0.33324449368629
"7663",0.377673246574904
"7664",0.831745420626869
"7665",0.261156276145415
"7666",0.524738566860712
"7667",0.4336394516649
"7668",0.331885912283746
"7669",0.18903055889662
"7670",0.859962821142059
"7671",0.687760628936328
"7672",0.137796281901212
"7673",0.127129531660131
"7674",0.816773058975642
"7675",0.537743221560736
"7676",0.335873324725636
"7677",0.437001053446563
"7678",0.56411295051165
"7679",0.782585998326274
"7680",0.240281663961627
"7681",0.898786874576776
"7682",0.748704481366855
"7683",0.0314744548061797
"7684",0.544296191444401
"7685",0.605326989832512
"7686",0.497314376204817
"7687",0.799903415597682
"7688",0.592400081484588
"7689",0.472211830510766
"7690",0.588944152081739
"7691",0.809110966661617
"7692",0.909860340419406
"7693",0.588540282136654
"7694",0.0951244520287659
"7695",0.698129110980278
"7696",0.474546270914981
"7697",0.283754543567732
"7698",0.693758639464366
"7699",0.320835905062573
"7700",0.348787873024544
"7701",0.29903265100593
"7702",0.737738264316347
"7703",0.911616208712632
"7704",0.698032680432467
"7705",0.454648415993595
"7706",0.0681769044069157
"7707",0.167676201908584
"7708",0.518259874152144
"7709",0.897140016672529
"7710",0.205208614621403
"7711",0.477960040736855
"7712",0.790495960775982
"7713",0.839912369464363
"7714",0.200120651643149
"7715",0.21435848421483
"7716",0.454910113011524
"7717",0.0533656843976348
"7718",0.01195261629667
"7719",0.545468658718517
"7720",0.405470632666262
"7721",0.0662998891931361
"7722",0.134504553069668
"7723",0.318643385197065
"7724",0.528201605980941
"7725",0.297264518589923
"7726",0.234839225133882
"7727",0.0510823284396873
"7728",0.342283324935589
"7729",0.136623768526623
"7730",0.601660449720647
"7731",0.597768394477172
"7732",0.555606598816664
"7733",0.803452220689653
"7734",0.731791957098501
"7735",0.71509852928581
"7736",0.496394356983044
"7737",0.402608640801722
"7738",0.140506295407706
"7739",0.179386246364328
"7740",0.448671357897667
"7741",0.0962268475153698
"7742",0.669574336494066
"7743",0.908089103904889
"7744",0.933108016356148
"7745",0.881471302721269
"7746",0.657277843731386
"7747",0.94660641084641
"7748",0.509156500378115
"7749",0.149212275188943
"7750",0.939276248922312
"7751",0.783888141574094
"7752",0.496961176267406
"7753",0.669293818375992
"7754",0.754159249509968
"7755",0.414435529001551
"7756",0.053811507170058
"7757",0.370387096632602
"7758",0.063797206742823
"7759",0.576725699503465
"7760",0.921674072289322
"7761",0.667543003439655
"7762",0.357647996954731
"7763",0.669885693500215
"7764",0.940282424805694
"7765",0.241637070950797
"7766",0.710638011439095
"7767",0.0281804330581848
"7768",0.217854189478242
"7769",0.585383131295768
"7770",0.725736028543994
"7771",0.348974238610096
"7772",0.0318294424174856
"7773",0.858422314234865
"7774",0.207661224507546
"7775",0.586491931488478
"7776",0.253752614700662
"7777",0.613937177953301
"7778",0.721424998698465
"7779",0.217706139904943
"7780",0.883095231461005
"7781",0.146018962019512
"7782",0.778834840563538
"7783",0.0113490833407344
"7784",0.374123495724747
"7785",0.71090995626619
"7786",0.38088093796961
"7787",0.496942128390187
"7788",0.589811315947159
"7789",0.915372203299735
"7790",0.834278656049193
"7791",0.972835103549506
"7792",0.434207525906581
"7793",0.695734337164208
"7794",0.691862861358109
"7795",0.177687202724738
"7796",0.718817283072698
"7797",0.364711219911166
"7798",0.798647522300071
"7799",0.826305955046796
"7800",0.841844317815407
"7801",0.757087506380544
"7802",0.542372949097819
"7803",0.608150329477309
"7804",0.848434073082492
"7805",0.967282501355297
"7806",0.403393002164185
"7807",0.327607213770896
"7808",0.234661362524446
"7809",0.877720883963083
"7810",0.217693930730201
"7811",0.212148550477754
"7812",0.572511342815306
"7813",0.311919728079592
"7814",0.240976746403179
"7815",0.0643459835128048
"7816",0.555233777772921
"7817",0.0552330054735841
"7818",0.554092817610907
"7819",0.323210059860053
"7820",0.240768728496519
"7821",0.397011367714917
"7822",0.390370774336414
"7823",0.167125949923469
"7824",0.796274499525315
"7825",0.619950233067996
"7826",0.972929604862374
"7827",0.671753504917558
"7828",0.852157470444289
"7829",0.980837826669983
"7830",0.546062427687421
"7831",0.320053519966848
"7832",0.597183785532538
"7833",0.00301418954907839
"7834",0.388099933958372
"7835",0.336766827793578
"7836",0.289198054347888
"7837",0.878198862048197
"7838",0.451295532323588
"7839",0.0797472187949069
"7840",0.327378520500624
"7841",0.556624404592078
"7842",0.702044023210754
"7843",0.574882465691785
"7844",0.648595970306533
"7845",0.549599126050145
"7846",0.825261422638624
"7847",0.975182909365577
"7848",0.161332544470112
"7849",0.181896500933733
"7850",0.87038602770699
"7851",0.921087424213669
"7852",0.865730723255004
"7853",0.593735713699184
"7854",0.458023635109899
"7855",0.0964144946009368
"7856",0.670592118520751
"7857",0.927273700225536
"7858",0.355424570680254
"7859",0.0882988588494291
"7860",0.751208844388954
"7861",0.643013105247329
"7862",0.161394476963017
"7863",0.848482759372845
"7864",0.334088580772555
"7865",0.679129324470636
"7866",0.241728592496734
"7867",0.38048969769146
"7868",0.378539052571849
"7869",0.892585071087439
"7870",0.00558062662512985
"7871",0.0725173267963893
"7872",0.167136741625084
"7873",0.0844170188188273
"7874",0.479181419215753
"7875",0.891831910431915
"7876",0.388877868728645
"7877",0.859316625225236
"7878",0.154664740171055
"7879",0.387545970186695
"7880",0.509088986934019
"7881",0.750404646784619
"7882",0.100876532831935
"7883",0.863467607732974
"7884",0.508246544563616
"7885",0.550270466282484
"7886",0.516236169561848
"7887",0.109787297433131
"7888",0.66788603566165
"7889",0.41845320244579
"7890",0.308697614221783
"7891",0.674560437916271
"7892",0.968807632590619
"7893",0.914108640094149
"7894",0.659020547778457
"7895",0.206472472590618
"7896",0.792528621896542
"7897",0.639195777939131
"7898",0.867506418011215
"7899",0.639269024140016
"7900",0.0347979352220304
"7901",0.0930176478435752
"7902",0.932806639869554
"7903",0.472009681799667
"7904",0.708812248309666
"7905",0.175347686146228
"7906",0.909372259345803
"7907",0.78648740824046
"7908",0.210556797074146
"7909",0.7046859505097
"7910",0.856156909521675
"7911",0.575932125962662
"7912",0.4604369687901
"7913",0.568689161453273
"7914",0.488536141615694
"7915",0.68547062752536
"7916",0.0487494251835642
"7917",0.0328357030512319
"7918",0.312949068752123
"7919",0.516608505386472
"7920",0.152012640965741
"7921",0.929163394932014
"7922",0.923422103036491
"7923",0.967192435932379
"7924",0.00202173158318808
"7925",0.939671196330411
"7926",0.855599602301558
"7927",0.0158938355990351
"7928",0.0809391064753161
"7929",0.524721683377414
"7930",0.29921066728361
"7931",0.0294479785995719
"7932",0.832294276559279
"7933",0.80886677478488
"7934",0.72404592467086
"7935",0.723417665563293
"7936",0.326163356738005
"7937",0.251374170230894
"7938",0.460512011978106
"7939",0.884476144584556
"7940",0.732102052162412
"7941",0.0824329210540256
"7942",0.323197160575202
"7943",0.582178634803533
"7944",0.571310190802486
"7945",0.557408291911294
"7946",0.107523062461233
"7947",0.0112043273901117
"7948",0.616574731760917
"7949",0.172064545506825
"7950",0.256672661030446
"7951",0.95631392619575
"7952",0.56640352142644
"7953",0.434017604065355
"7954",0.744902123208177
"7955",0.0592535553079362
"7956",0.668849394450241
"7957",0.406051571268193
"7958",0.517614445645215
"7959",0.846646934698787
"7960",0.448061619073019
"7961",0.318607368620522
"7962",0.814724021011323
"7963",0.940365703680205
"7964",0.151438776690926
"7965",0.336611332761072
"7966",0.809210251713458
"7967",0.162689707002544
"7968",0.443919740244529
"7969",0.225147463107762
"7970",0.787311053725108
"7971",0.632055587216362
"7972",0.177100834045891
"7973",0.14498216052095
"7974",0.70573860172338
"7975",0.848825616971838
"7976",0.642281797612951
"7977",0.556885177272242
"7978",0.986706463904189
"7979",0.521530273831552
"7980",0.101677000023255
"7981",0.830344794196041
"7982",0.495851705988024
"7983",0.226621586730939
"7984",0.280718219272395
"7985",0.880271886228272
"7986",0.0644710298814404
"7987",0.696837970378661
"7988",0.573046001199042
"7989",0.982584134935846
"7990",0.889817383095358
"7991",0.117937181179403
"7992",0.568917618633245
"7993",0.155716217918152
"7994",0.262695941602562
"7995",0.719559948187222
"7996",0.194053432198067
"7997",0.934733514374609
"7998",0.202174273112062
"7999",0.475407112030691
"8000",0.410273784594524
"8001",0.23666570584744
"8002",0.00147719978200549
"8003",0.250419005684949
"8004",0.712950996031288
"8005",0.481193214517212
"8006",0.310189779428017
"8007",0.862605124695369
"8008",0.955214686496065
"8009",0.218709946037753
"8010",0.498484897945844
"8011",0.812179242775639
"8012",0.255829390248514
"8013",0.747791997011266
"8014",0.430654519152316
"8015",0.33111633892854
"8016",0.525609660907864
"8017",0.448887056422513
"8018",0.63298926987325
"8019",0.721852440886373
"8020",0.814583188723173
"8021",0.686021879285378
"8022",0.188335789845151
"8023",0.458246106678973
"8024",0.219955646474236
"8025",0.555923058074145
"8026",0.108878011705304
"8027",0.0145372812203163
"8028",0.257009706710221
"8029",0.310879926790661
"8030",0.799967319700712
"8031",0.186343705522662
"8032",0.76365110358737
"8033",0.484169913671598
"8034",0.994792184174064
"8035",0.549554091941702
"8036",0.088907596502191
"8037",0.72066190455518
"8038",0.914024882519778
"8039",0.292087079250349
"8040",0.280722741309693
"8041",0.113549077396754
"8042",0.275716329602368
"8043",0.951965676039107
"8044",0.243524639447584
"8045",0.408852017138742
"8046",0.427204496197936
"8047",0.0152917308264372
"8048",0.501814641041091
"8049",0.350750307758026
"8050",0.57061464595922
"8051",0.39352041592249
"8052",0.338139727816745
"8053",0.291621170641574
"8054",0.772276595202522
"8055",0.131511026777007
"8056",0.853186694701485
"8057",0.604654069145577
"8058",0.573087048315069
"8059",0.0570165298596095
"8060",0.79469212919776
"8061",0.266569034184843
"8062",0.750392866949635
"8063",0.583300874913914
"8064",0.358273083045909
"8065",0.51385260607694
"8066",0.377827738572878
"8067",0.774432844706054
"8068",0.764966139135121
"8069",0.938794884547915
"8070",0.342347518214312
"8071",0.827081189446944
"8072",0.821900466263582
"8073",0.813830895129069
"8074",0.405473516972618
"8075",0.250818093288044
"8076",0.186016281803209
"8077",0.175599069696741
"8078",0.542548359068963
"8079",0.508763432844856
"8080",0.692938530211954
"8081",0.510807516638151
"8082",0.327118783451286
"8083",0.3323635224964
"8084",0.333670822477927
"8085",0.144540214379204
"8086",0.992460261600728
"8087",0.397197552158207
"8088",0.449836910100846
"8089",0.406380743545987
"8090",0.728515251898854
"8091",0.355200960569198
"8092",0.253336915094831
"8093",0.834768592317584
"8094",0.216859829285767
"8095",0.0992832571813979
"8096",0.725396853394898
"8097",0.746062923803015
"8098",0.96509168813861
"8099",0.84913540050831
"8100",0.848319572080621
"8101",0.996095771437707
"8102",0.504430759991446
"8103",0.286057299442874
"8104",0.217641372931446
"8105",0.481879776753179
"8106",0.142453031300345
"8107",0.894155933060573
"8108",0.805922907549116
"8109",0.0567576831547586
"8110",0.210382528438952
"8111",0.267659888255071
"8112",0.0166019579551645
"8113",0.750480710236626
"8114",0.806670842087392
"8115",0.759409620729021
"8116",0.555279217006732
"8117",0.79447375498284
"8118",0.282217700949644
"8119",0.30709820441438
"8120",0.885435507067505
"8121",0.221969275550062
"8122",0.259932898116712
"8123",0.789687449284969
"8124",0.75430829559854
"8125",0.332557159383816
"8126",0.881139253122038
"8127",0.47136718463089
"8128",0.539098562425996
"8129",0.10595961614498
"8130",0.0128444145784367
"8131",0.158076487625718
"8132",0.238190440339298
"8133",0.178899550633219
"8134",0.735430151007459
"8135",0.830566701383567
"8136",0.587730569705039
"8137",0.746750484882562
"8138",0.997179680634671
"8139",0.58613465422035
"8140",0.128354824022614
"8141",0.115862693425727
"8142",0.885714758586727
"8143",0.711790061791644
"8144",0.781819346995993
"8145",0.046234349622279
"8146",0.197313160316486
"8147",0.570556928167127
"8148",0.892864841819058
"8149",0.655881986604029
"8150",0.38073727213219
"8151",0.5291858538717
"8152",0.0507542239233512
"8153",0.575691009779092
"8154",0.469192781785577
"8155",0.160708769681275
"8156",0.903942789652111
"8157",0.167347928822842
"8158",0.708041080995684
"8159",0.202508592344677
"8160",0.435909146050379
"8161",0.512969402506574
"8162",0.879857721907887
"8163",0.249945661861516
"8164",0.801265210063489
"8165",0.464684976960844
"8166",0.767240427269744
"8167",0.66533968069666
"8168",0.554367793427681
"8169",0.54947242192713
"8170",0.667015630793286
"8171",0.612349518644217
"8172",0.756079060863778
"8173",0.189413250098181
"8174",0.693135656299811
"8175",0.984500729966763
"8176",0.205115012966249
"8177",0.414633596190981
"8178",0.288925995433763
"8179",0.889519005467811
"8180",0.812275747363603
"8181",0.564793703156707
"8182",0.274641108714735
"8183",0.551761710410582
"8184",0.523266363624913
"8185",0.57304520631513
"8186",0.706544980019783
"8187",0.884201666094095
"8188",0.891297069043272
"8189",0.123590752722529
"8190",0.894081531088236
"8191",0.393435724231466
"8192",0.840119562219124
"8193",0.0929369911080844
"8194",0.639489530152562
"8195",0.0325223204182422
"8196",0.250814523062531
"8197",0.746209967082153
"8198",0.683875671768699
"8199",0.267209881049823
"8200",0.82877103022142
"8201",0.499283245446732
"8202",0.231220288184087
"8203",0.717511580775237
"8204",0.946576859511947
"8205",0.975803404035917
"8206",0.158296959179325
"8207",0.907953941974908
"8208",0.979543824113754
"8209",0.963475963886069
"8210",0.931421255000131
"8211",0.0260557516683902
"8212",0.153842530785988
"8213",0.1402765846674
"8214",0.688531967613684
"8215",0.748341411737287
"8216",0.488990990301921
"8217",0.288012712468971
"8218",0.721962263854396
"8219",0.244451856862392
"8220",0.0665341429255001
"8221",0.845217654728564
"8222",0.288107807500051
"8223",0.264846402935606
"8224",0.641624669364789
"8225",0.423705368323656
"8226",0.589217946981348
"8227",0.520682417216718
"8228",0.820075043998256
"8229",0.344033339865739
"8230",0.562671030629944
"8231",0.23709624933989
"8232",0.375984544342411
"8233",0.105661814540514
"8234",0.370135394569731
"8235",0.982341449939213
"8236",0.493757714009014
"8237",0.815209323949356
"8238",0.687462127908525
"8239",0.2261197653881
"8240",0.321997815328391
"8241",0.781222445057576
"8242",0.42929250303171
"8243",0.637096035508201
"8244",0.136379117042141
"8245",0.268054925070147
"8246",0.151436204843331
"8247",0.804566211143687
"8248",0.0304193970546807
"8249",0.726540950717378
"8250",0.76011360894375
"8251",0.630285492969118
"8252",0.984286217947018
"8253",0.826166999839519
"8254",0.686460910852781
"8255",0.395473661760699
"8256",0.547667350459459
"8257",0.0649535015985104
"8258",0.772618454423596
"8259",0.517675621438438
"8260",0.335357914919159
"8261",0.944943033140373
"8262",0.496179254039056
"8263",0.963910242448147
"8264",0.830317398407933
"8265",0.881821591809628
"8266",0.509867645342019
"8267",0.0430880859435824
"8268",0.534831507775017
"8269",0.478004918383087
"8270",0.58492958972093
"8271",0.582019039622906
"8272",0.291101786881199
"8273",0.0479148124429757
"8274",0.175658361424171
"8275",0.301535864310174
"8276",0.387818278695299
"8277",0.609622257041594
"8278",0.266266968985124
"8279",0.0275828605674344
"8280",0.221982166918671
"8281",0.347899512254808
"8282",0.41364919137235
"8283",0.948492626596997
"8284",0.30163277216086
"8285",0.718669107770837
"8286",0.722857129447427
"8287",0.312203977542005
"8288",0.440576621492877
"8289",0.243013272047222
"8290",0.460818579657347
"8291",0.537654890726319
"8292",0.449423245900743
"8293",0.128549909582467
"8294",0.128043894493577
"8295",0.182462847571832
"8296",0.472115468415173
"8297",0.872670221389693
"8298",0.629057096042465
"8299",0.415600409721073
"8300",0.363990323998748
"8301",0.378262333784669
"8302",0.302988512563552
"8303",0.721605447590998
"8304",0.267328685693822
"8305",0.88062802961103
"8306",0.205342654307548
"8307",0.150118313394566
"8308",0.984032197821983
"8309",0.111450385497812
"8310",0.583177517033306
"8311",0.0766256109529784
"8312",0.509027134069204
"8313",0.435277921611383
"8314",0.314190284869877
"8315",0.694570547489212
"8316",0.567808598182719
"8317",0.99506858584587
"8318",0.840259690892986
"8319",0.193689482468561
"8320",0.3187076795243
"8321",0.0653145069513466
"8322",0.892788738320176
"8323",0.196904310123343
"8324",0.100186458578122
"8325",0.63489242964311
"8326",0.183812376983536
"8327",0.777562330606577
"8328",0.593673671775864
"8329",0.97946379741806
"8330",0.542593973391439
"8331",0.659815514112337
"8332",0.601786585271163
"8333",0.527740090886933
"8334",0.599896124086115
"8335",0.380023084537073
"8336",0.858913901738378
"8337",0.654574102683177
"8338",0.961474596139054
"8339",0.648772485292043
"8340",0.312116562197787
"8341",0.140380931458034
"8342",0.740167691252549
"8343",0.133339885623041
"8344",0.955143137630774
"8345",0.185709050090894
"8346",0.535768259140153
"8347",0.588834046922942
"8348",0.0890310121248048
"8349",0.137846628274252
"8350",0.683063333007111
"8351",0.0740451518825785
"8352",0.498484976642611
"8353",0.348934517697572
"8354",0.0652968863261426
"8355",0.707350314303455
"8356",0.484548588544079
"8357",0.0456760696356174
"8358",0.828151730903746
"8359",0.835283201186553
"8360",0.909727846263256
"8361",0.766613348613681
"8362",0.360091871499749
"8363",0.576125103007956
"8364",0.149360732215916
"8365",0.70591348642853
"8366",0.420409265535121
"8367",0.428336476080958
"8368",0.479976703596329
"8369",0.127223737278047
"8370",0.61168098495279
"8371",0.797566148629118
"8372",0.919166446843857
"8373",0.152748606610529
"8374",0.469785043408715
"8375",0.759054467807938
"8376",0.116674665246177
"8377",0.223981437326999
"8378",0.888695225407035
"8379",0.163342766767557
"8380",0.274067762255333
"8381",0.988432060019195
"8382",0.754641793870208
"8383",0.689490463500874
"8384",0.974051694098479
"8385",0.0527430677085567
"8386",0.763059261990763
"8387",0.496341016873233
"8388",0.993405920601687
